AXPBY,1000000,10
Threads,Time (s),Performance (GIt/s)
1,0.00846216,1.18173
2,0.00489231,2.04403
3,0.00381944,2.61818
4,0.00328745,3.04187
5,0.00284437,3.51571
6,0.00143028,6.99163
7,0.0012336,8.10635
8,0.00109474,9.13463
9,0.00178039,5.61673
10,0.00156692,6.38195
11,0.001243,8.04503
12,0.000907014,11.0252
13,0.000784918,12.7402
14,0.00068395,14.6209
15,0.000614966,16.2611
16,0.000581231,17.2049
17,0.000529638,18.8808
18,0.000506991,19.7242
19,0.000506886,19.7283
20,0.000470785,21.2411
21,0.000461051,21.6896
22,0.000413074,24.2088
23,0.000392932,25.4497
24,0.000386049,25.9034
25,0.000369363,27.0736
26,0.00036238,27.5953
27,0.000350767,28.509
28,0.000334861,29.8631
29,0.00032683,30.5969
30,0.000312909,31.9582
31,0.000305289,32.7559
32,0.000300196,33.3116
33,0.00029588,33.7975
34,0.00028525,35.057
35,0.000284995,35.0883
36,0.000270786,36.9295
37,0.000270802,36.9273
38,0.000308773,32.3862
39,0.000301278,33.192
40,0.000263526,37.9469
41,0.000256679,38.9592
42,0.000252876,39.5451
43,0.000283133,35.3191
44,0.00024053,41.5748
45,0.000244702,40.866
46,0.000229593,43.5554
47,0.000271924,36.7749
48,0.000268273,37.2755
49,0.000238552,41.9196
50,0.00027396,36.5017
51,0.000277015,36.0991
52,0.000225923,44.2629
53,0.000230461,43.3913
54,0.000227639,43.9292
55,0.000214784,46.5584
56,0.000249654,40.0554
57,0.000201945,49.5184
58,0.000201987,49.5081
59,0.000199879,50.0303
60,0.000221733,45.0993
61,0.000199487,50.1286
62,0.000243135,41.1294
63,0.000202152,49.4677
64,0.000188989,52.9131
65,0.000199115,50.2221
66,0.000194054,51.532
67,0.000190428,52.5133
68,0.00019536,51.1876
69,0.00018704,53.4644
70,0.000185261,53.9779
71,0.000184062,54.3295
72,0.00018877,52.9745
