AXPBY,1000000,10
Threads,Time (s),Performance (GIt/s)
1,0.0102038,0.980029
2,0.00484515,2.06392
3,0.00325823,3.06915
4,0.00270508,3.69674
5,0.0021342,4.68559
6,0.00177907,5.62091
7,0.00148201,6.74758
8,0.00126588,7.89964
9,0.0011356,8.80589
10,0.00103587,9.6537
11,0.00108095,9.25112
12,0.000958804,10.4297
13,0.000981597,10.1875
14,0.000878704,11.3804
15,0.000745898,13.4067
16,0.000646688,15.4634
17,0.000431933,23.1517
18,0.000642561,15.5627
19,0.000531536,18.8134
20,0.000397539,25.1548
21,0.000362451,27.59
22,0.000329128,30.3833
23,0.000251771,39.7186
24,0.000245905,40.6661
25,0.000215244,46.4589
26,0.000204406,48.9222
27,0.000189289,52.8293
28,0.000182517,54.7895
29,0.000191351,52.26
30,0.000170131,58.7783
31,0.00015589,64.1478
32,0.000158567,63.0648
33,0.000151051,66.2027
34,0.000156296,63.9812
35,0.000153761,65.0358
36,0.000137088,72.9459
37,0.000139116,71.8825
38,0.00014089,70.9774
39,0.000132445,75.5029
40,0.000129912,76.9752
41,0.00012951,77.214
42,0.000134822,74.1719
43,0.000123703,80.8388
44,0.000122023,81.9519
45,0.000128685,77.7091
46,0.000135911,73.5777
47,0.000131756,75.8978
48,0.00012273,81.4796
49,0.000134935,74.1097
50,0.000132804,75.299
51,0.000114728,87.1629
52,0.000134858,74.1522
53,0.000128643,77.7344
54,0.0001267,78.9266
55,0.000123662,80.8656
56,0.000128592,77.7654
57,0.000124268,80.4714
58,0.000107481,93.0396
59,0.000120109,83.2577
60,0.000141475,70.6839
61,0.00011646,85.8664
62,0.000122536,81.6087
63,9.91127e-05,100.895
64,9.92878e-05,100.717
65,9.49828e-05,105.282
66,0.00010017,99.8305
67,9.4403e-05,105.929
68,9.18927e-05,108.823
69,9.1284e-05,109.548
70,9.32282e-05,107.264
71,8.9942e-05,111.183
72,9.19322e-05,108.776
